id,Name,Country,group,Biome,AreaKM2,Longitude,Latitude,Intactness_A,Intactness_R,Amphibian,Mammal,Bird,Food_A,Nonfood_A,Food_V,Nonfood_V,Livestock,Pasture_A,W_available,W_withdrawal,Sediment,NPP_actual,NPP_potential,C_veg,C_veg_pot,Forest,Wetland,Soil_C,Soil_C_density,CEC,Soil_water,Soil_N
271,Xuefeng Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,50603.66,110.775,26.775,0.764988146,0.684643924,24.62168536,68.45472137,252.7672584,2151.338993,234.5649463,2398.966006,1154.345674,55311.69851,0.130718947,49518.73914,5520.816009,22.00613923,578.3546065,634.9137751,78.34374241,93.13601824,0.468444688,0.005005688,47.62595835,595.9031639,14.87501506,14.38716447,1.341729481
272,Dupang Ling,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,5050.02,111.121,25.015,0.776959915,0.699529979,32.88083538,78.70961302,290.9361702,2190.732818,344.7593742,3221.4203,763.2593753,50081.6696,0.165571306,185344.1987,7968.213409,6.228242783,620.1829624,639.8736973,72.3489253,84.4921875,0.515017221,0,48.27996737,571.2172531,16.02652106,14.56909818,1.369183829
273,Dayao Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,7171.13,110.136,23.874,0.7599927,0.698532321,35.65916539,78.03015075,313.9324324,1347.654834,127.7258075,1554.710747,1693.206457,40671.99194,0.223337627,149408.1681,3790.381438,112.5863418,603.8343473,587.3942648,61.81302547,110.6451613,0.568575263,0.043521158,47.00040845,484.9615567,16.0363034,14.01971738,1.292637736
274,Yunkai Dashan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,11695.8,111.217,22.341,0.754969193,0.709963641,24.36285463,59.23711829,328.697479,2060.882076,29.60965497,2208.838617,2312.7538,54571.158,0.082704924,113893.7306,2983.793848,4.469144775,598.4411731,580.1745214,67.08573979,122.2241379,0.498656597,0,45.34384213,446.3129536,14.23274308,13.81441331,1.147017436
275,Shiwan Sashan,"China, Vietnam",Mountains,Tropical & Subtropical Moist Broadleaf Forests,2665.17,107.704,21.777,0.837911137,0.798379619,24.31257449,80.18384982,364.3333333,445.855881,60.40588387,716.6411671,1165.835295,15869.953,0.096616617,29729.09277,2524.905787,0.284899591,461.1839933,520.5210423,73.8594928,110.3939394,0.678437755,0,45.27726578,499.9676788,17.5638405,14.05813953,1.245697653
276,Fangdou Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,24110.61,108.662,30.196,0.72738201,0.642076261,21.23920133,80.11389367,234.5528455,1950.321807,303.5940812,1863.813389,1308.618691,41952.95418,0.30843851,152155.2405,3019.382246,1249.096587,588.7760987,635.9418985,47.19732058,85.59782609,0.41235226,0,50.01769651,668.636781,19.76675589,16.53575187,1.642002402
277,Wu Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,36200.78,110.36,29.957,0.776761975,0.685936868,21.42751273,67.28157333,230.6914601,1672.309446,426.4447651,2010.185426,1056.091581,33403.79804,0.120305354,39002.61329,1299.690519,77.29028957,567.4681845,611.0703853,60.94076483,90.55441478,0.485684409,0,51.33803854,674.5389466,19.34363835,15.35802723,1.423201235
278,Huaying Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,4196.45,107.406,30.458,0.590058315,0.574746661,13.22822453,72.8004575,215.8095238,4746.567851,486.7892838,2609.132137,1113.398216,65684.66014,0.109103867,146536.2324,2297.25344,385.6520568,570.5825811,601.6646473,24.51667677,105,0.20873355,0,44.61620155,428.9761981,18.13168597,17.47913669,1.702436574
279,Lunan Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,7318.09,102.587,26.886,0.741438741,0.640490512,13.26736292,93.64908616,318.0416667,1811.978136,407.755209,2704.823972,2129.261467,51509.00271,0.699588828,68792.50264,4059.083722,89.66731063,662.1517639,675.4833043,57.08147348,50.89361702,0.308071032,0,56.56045415,682.342885,24.9604532,15.92764534,1.573265374
280,Gongwan Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,13990.51,102.679,25.696,0.709740729,0.609068821,13.4469283,91.74267263,326.8239437,951.448065,156.5154695,1760.292269,2270.665741,37209.92687,0.424462859,88392.83695,5105.415332,26.4907776,604.0158769,663.1342831,50.24582226,46.48224044,0.239647985,0.003830142,50.9540174,584.7565426,22.40672452,16.80974015,1.474557904
281,Qingshuilang Shan,China,Mountains,Tropical & Subtropical Moist Broadleaf Forests,15983.68,99.707,25.727,0.752534359,0.66760891,15.51229053,117.7895398,406.5849057,778.9381653,161.6217394,1352.220772,1543.244926,33613.29132,0.187547552,11323.90601,685.7165375,20.08501465,689.932317,715.8076897,48.77107566,95.46394231,0.291615449,0,55.75350894,673.2440346,22.36574549,16.63353947,1.808490181
282,Ailao Shan,"China, Vietnam, Laos",Mountains,Tropical & Subtropical Moist Broadleaf Forests,34341.62,102.078,23.098,0.831133283,0.787860861,30.82378986,113.4926818,447.9970674,629.1532099,163.1463304,1298.706189,1718.674077,17545.26461,0.305180128,11519.17022,607.5263399,13.62495301,706.5904201,743.1129292,37.85097167,113.7701149,0.445411614,0,53.35039341,591.3819579,20.18679435,14.07622238,1.270980876
283,Wuliang Shan,"China, Laos",Mountains,Tropical & Subtropical Moist Broadleaf Forests,32000.57,100.947,23.105,0.861410412,0.812024377,29.80794229,112.3357132,459.2752294,545.9002486,210.1866344,1389.125492,1441.91733,18950.32344,0.179230163,33703.12765,1286.922625,16.91650893,633.6479371,652.4750067,40.50876028,111.1980198,0.520221701,0,54.17607167,552.8093079,18.99067973,14.08314463,1.278735342
284,Haian Shan,Taiwan,Mountains,Tropical & Subtropical Moist Broadleaf Forests,1712.3,121.384,23.319,0.575378674,0.509492281,15.13996317,44.9640884,246.0769231,1708.165221,2604.59565,3074.021713,397.5521771,14460.95822,0.049764604,1162.746186,61.19523752,21.10747924,671.4659603,717.5416655,63.55116034,75.32608696,0.47238765,0,126.891326,671.3166154,26.84051709,14.82817869,1.358717075
285,Chungyang Shan,Taiwan,Mountains,Tropical & Subtropical Moist Broadleaf Forests,15994.27,121.096,23.46,0.593105085,0.537328436,20.05224394,51.88470981,257.3373494,648.6465686,1100.845589,1051.750488,478.6142165,7290.235665,0.032446625,3039.838231,635.3720589,7.993586015,761.0202831,779.0590489,88.4652429,115.453202,0.748745483,0,156.979305,753.8154755,25.55491823,16.06477464,1.510688068
286,Ali Shan,Taiwan,Mountains,Tropical & Subtropical Moist Broadleaf Forests,2477.42,120.636,23.427,0.594144731,0.534831954,20.34697114,51.88169997,251.2,1690.731254,1242.131243,1817.053117,582.6718774,19244.76444,0.095680121,3231.881681,831.8183336,8.294549839,851.5232811,859.9917526,87.38168912,140.15625,0.709373762,0,103.3627388,534.8322955,21.68557901,15.84452975,1.322005741
287,Hsuen Shan,Taiwan,Mountains,Tropical & Subtropical Moist Broadleaf Forests,7092.46,121.32,24.708,0.567235041,0.515601777,19.3344665,51.39302555,251.9577465,1875.876346,751.4688186,1105.132261,1019.326885,21374.25524,0.038552908,3117.522463,1218.598388,15.06578094,655.8089823,672.9015462,77.82342172,128.016129,0.676274654,0,155.4163932,782.4687587,24.83254032,15.29845187,1.340077326
288,Helan Shan,China,Mountains,Temperate Conifer Forests,5397.44,106.129,38.948,0.614691747,0.546648468,3.417522584,40.51664398,117.9444444,299.7439036,24.43414614,414.1024387,414.7938992,7651.210134,0.507737696,3601.588149,3865.364075,1.247371633,105.3891315,106.6063695,2.793976417,2.307317094,0.015354646,0,37.07531718,294.183796,13.67208354,15.32821212,1.18548136
289,Longshou Shan,China,Mountains,Deserts & Xeric Shrublands,4227.66,101.257,38.872,0.533365621,0.48453697,2,28.91261675,123.1666667,149.1230756,10.9015385,716.830772,700.9107647,8308.718672,0.422495543,167.7790263,1103.616808,4.285381387,108.8316373,106.2986108,2.436466097,1.778030321,0.000438717,0,34.10240906,211.14336,9.88690794,16.55620832,1.04117816
290,Lang Shan,China,Mountains,Deserts & Xeric Shrublands,3902.52,106.747,41.011,0.507590137,0.489827825,1.134640957,41.20744681,89.075,80.8807022,32.54210548,219.7982486,197.6561402,4605.289647,0.440597327,4111.74996,4720.373655,0.126596738,62.44051843,44.30872305,3.027078158,1.855263181,4.54E-06,0,34.49267907,302.0499662,11.03621973,16.43489843,0.807402593
291,Daqing Shan,China,Mountains,"Temperate Grasslands, Savannas & Shrublands",12720.91,110.972,40.87,0.576450837,0.490606418,3.121303437,38.08013688,101.4262295,655.6040417,120.3232325,1186.139402,1235.651512,14835.7697,0.494766167,732.2668228,2720.347542,1.861286764,348.1508124,366.5452436,4.684975976,13.11085859,0.014413997,0.002810999,38.39690663,418.9783649,18.35072522,16.82853343,1.756526167
292,Lüliang Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,24565.11,111.454,37.413,0.65151981,0.594700916,4,45.57022269,142.2682927,1168.168804,45.03983271,1452.751256,1474.712816,15387.00414,0.193632934,4529.252566,4731.162303,1.738940189,431.3634801,479.9417534,19.85769549,54.38625,0.176261608,0,49.00108452,536.7284354,19.0070174,17.12847579,1.108204664
293,Taihang Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,23092.73,113.696,36.936,0.654576654,0.610126065,4.956122358,39.60795505,149.3347639,1282.358877,55.48461524,1542.594382,1578.137277,26583.11978,0.524776776,3987.607026,16149.34129,1.129401976,437.5590086,506.5071902,17.49588667,74.98382353,0.155323731,0,46.12242132,525.8766322,19.40617369,17.19615798,1.099579447
294,Wutai Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,10280.05,113.584,38.813,0.666257634,0.608158632,4,42.22013807,145.4271845,800.4624216,26.28789785,1066.941406,1209.452869,18000.13987,0.520899221,2559.998664,14625.98873,1.631860892,464.5145346,508.1224177,33.58362875,65.14423077,0.105049317,0,51.8157314,617.2395208,19.03789204,17.66361795,1.223264523
295,Heng Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,8565.37,113.823,39.323,0.620235891,0.549830057,4,42.90177046,139.9418605,1051.81069,44.98015259,1523.211448,1965.562596,13202.08911,0.431889538,1886.91915,10383.88147,0.174899511,431.157935,507.7142697,17.72850463,66.66412214,0.038330206,0,44.25029861,477.8932873,18.11704338,16.78593701,1.06305737
296,Yunzhong Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,8497.76,112.384,38.516,0.628457433,0.558413378,4,46.7322573,138.5952381,1244.884925,30.0849206,1707.160314,1957.08651,11409.69944,0.249349658,3239.133199,11937.77718,0.188279444,433.3473694,457.5892219,15.48160643,33.988,0.053503437,0,45.41375213,445.29957,18.21149555,17.45041551,1.021207747
297,Jundu Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,2543.3,116.392,40.436,0.776063596,0.734776834,6.256687243,47.9992284,166.48,1412.139477,78.36052608,2854.689482,2377.942116,278141.9703,0.414108532,1762.4653,7560.362279,0.445605313,458.8395578,478.4166661,48.90551622,75.31578947,0.185434717,0.002837977,56.9729796,653.6684607,18.3904188,19.38043758,1.12410298
298,Yan Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,3669.54,118.727,40.433,0.702697397,0.657858688,7.099286988,36.43975045,177.8421053,1102.399999,12.11071421,1954.567857,2729.408917,22191.42134,0.707801098,707.812864,4084.83456,2.607837619,463.0107286,549.4523839,31.94960066,75.03571429,0.108184272,0,51.9454619,550.1403734,19.08230383,17.5833789,1.21637143
299,Qilaotu Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,10851.44,118.466,41.658,0.678002168,0.61769072,4.773028653,34.03510538,169.8738739,922.688235,59.69411753,2775.972345,2031.188825,14824.33026,0.672729922,774.8239236,3403.495102,0.233784448,499.4757358,560.3065367,34.44287366,64.71176471,0.086597151,0,52.76078679,550.0563965,20.47477368,16.67811464,1.357574618
300,Damaqun Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,18828.78,116.07,41.055,0.680989911,0.622403602,4.822620072,38.73017731,148.0481283,920.8534043,53.35748319,2575.206804,1721.414626,28065.22188,0.62471299,1585.748938,6986.946827,1.574468921,422.9137982,524.4733086,38.27626566,52.42857143,0.088528717,0,54.28986217,589.0938212,21.26251201,17.03687066,1.392579894
301,Xiao Hinggan Ling,China,Mountains,Temperate Broadleaf & Mixed Forests,24532.08,129.065,47.143,0.904122817,0.8476178,8.029399121,53.58846007,197.836,145.7997612,3.303095246,818.4107152,1491.964999,2451.803575,0.006979213,23648.82352,2530.797575,0.442885085,576.7005025,581.7912694,13.25740913,70.79952267,0.668035348,0,96.62938006,875.4700601,37.97765257,16.94146878,2.06716187
302,Qian Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,28807.54,123.996,40.801,0.807407858,0.775828739,10.7109315,39.93233847,170.5675676,758.1630078,27.03789232,2335.727577,2554.858297,32575.45536,0.242680539,12876.05921,3173.554145,4.097062087,565.4806722,601.629401,12.08782103,70.6,0.262409971,0.001222826,77.54688675,748.3183564,25.02097564,16.67717391,1.748102018
303,Longgang Shan,China,Mountains,Temperate Broadleaf & Mixed Forests,28717.83,125.846,41.886,0.822631251,0.790078214,10.22085479,42.78211045,174.8409894,644.5667419,21.7386161,1948.724113,2506.244422,23556.48801,0.160516256,17617.18655,4893.075968,6.383335766,578.8208617,614.4796128,12.43985761,70.24168514,0.417829672,0,91.49635447,856.1192503,29.70123536,16.83542196,1.820267774
304,Changbai Shan,"China, North Korea",Mountains,Temperate Broadleaf & Mixed Forests,11896.48,128.713,42.368,0.858089027,0.817119203,10.99668626,52.46547301,179.7058824,252.934409,9.939247221,995.3838757,589.1957035,9063.640619,0.025222209,10298.89729,3669.776135,5.353430255,594.9311065,603.3297677,12.53852736,69.3342246,0.439956172,0.021755399,95.16347615,881.972049,33.72490459,17.10020308,1.859273762
305,Zhangguangcai Ling,China,Mountains,Temperate Broadleaf & Mixed Forests,35151.42,128.451,44.599,0.847223901,0.789929838,9.839040976,54.3368265,188.2605042,413.7877189,8.264736832,1270.722457,1389.055965,13025.09727,0.055149459,9726.371977,4108.794415,2.231086842,580.8064263,589.0933169,19.2638636,69.77680141,0.535087048,0.015281388,93.58888699,867.5072096,34.45635178,16.77314587,1.952162076
306,Toudao Jiang,China,Mountains,Temperate Broadleaf & Mixed Forests,8185.49,127.605,43.162,0.842802318,0.804393633,10.15978828,53.1304081,185.0617284,508.6838238,9.891911784,770.0404421,1338.194848,14818.39258,0.063166947,9204.265579,6826.552657,5.114731192,603.5776919,620.9125802,12.2608621,70.06617647,0.554699291,0.00954948,93.13162206,850.9917306,33.51159976,16.57981835,1.940961377
307,Pan Ling,China,Mountains,Temperate Broadleaf & Mixed Forests,3509.7,130.688,43.206,0.876940335,0.839440468,10.99000357,56.14369868,187.7837838,68.04736854,2.335087712,950.7052553,583.3859679,5143.860185,0.007813586,6295.600347,1259.375504,4.183969005,590.6421552,595.1598489,13.76355341,70.85964912,0.586110056,0,92.95215197,972.3622203,30.50839698,16.7173719,1.786090036
308,Gichgeniyn Nuruu,Mongolia,Mountains,Temperate Conifer Forests,4280.93,95.118,44.87,0.548971654,0.569239004,0,39.86641982,85.6744186,0,0,0,0,404.3065578,0.350933361,81.57753727,48.40430799,0.00011921,44.03594552,44.04892204,1.122482014,1.844776136,0,0,38.99790965,547.8691545,17.18593511,15,0.74000001
309,Hörh UulUul,Mongolia,Mountains,Deserts & Xeric Shrublands,3621.95,100.302,45.006,0.4364554,0.461850843,0.609952925,43.28934095,100.7297297,0,0,0,0,2085.477126,0.715584614,86.86777857,0.894693162,0.00044901,103.2511023,104.4380885,1.217806763,2.282203406,3.20E-06,0.031347419,46.4683824,474.6823769,16.94510576,15.26979866,0.78586578
310,Ih Bogd Uul,Mongolia,Mountains,Deserts & Xeric Shrublands,1513.46,101.603,44.88,0.441227008,0.445450458,1,44.89545637,94.35294118,0,0,0,0,3009.267267,0.873658558,68.06593873,0.836271971,4.50E-05,96.37897827,97.44388824,1.535936052,3.122000012,0.000112974,0,52.95485454,426.8005289,17.77463795,15,0.74000001
311,Türgen Uul,Mongolia,Mountains,Temperate Conifer Forests,8143,91.252,49.726,0.438281505,0.44400475,0.522072411,57.35295325,228.9873418,1.292666666,0.001333333,10.06066653,0.93,2369.653335,0.837855107,510.4704859,9.889727479,0.008483177,197.9230745,202.3793509,1.932105801,9.265000002,0.00285961,0.00392562,58.69213215,574.4963034,32.99304087,16.99404762,1.082992614
312,Haanhöhiy Uul,Mongolia,Mountains,"Temperate Grasslands, Savannas & Shrublands",144916.32,99.39,47.801,0.382188406,0.395467105,0.874400319,44.19494712,167.0034698,1.293141946,0.023086125,11.15071774,9.97619614,5212.369879,0.893182749,345.3849415,11.24358046,0.038594503,307.267459,314.4660096,6.064671095,7.310023916,0.019484038,0.003139771,61.95846673,547.5571598,31.86634887,17.35614902,2.575438942
313,Hangayn Nuruu,Mongolia,Mountains,Temperate Conifer Forests,33954.04,96.478,45.545,0.434413797,0.465308707,0.014753138,36.40746001,109.6785714,2.573226929,0,8.014716182,0,1334.75245,0.589597076,105.4858974,3.041127091,0.001188295,123.8560251,125.4683245,1.25350493,2.568028434,2.97E-05,0.001482073,43.49349889,417.4012431,18.94183685,15.62515308,0.89833609
314,Hentiyn Nuruu,Mongolia,Mountains,Boreal Forests/Taiga,65022.47,107.962,48.548,0.594579249,0.587426295,2.445314487,48.74793718,164.551938,49.04091718,0.935802464,57.65282184,76.93456762,4333.128392,0.646574832,381.2572986,47.47653234,0.011390399,376.0746461,386.3016395,6.158281511,15.27577093,0.170635009,0.016585558,80.09665042,587.8439176,35.92983078,14.83202546,2.071432878
315,Narymskiy Khrebet,Kazakhstan,Mountains,"Temperate Grasslands, Savannas & Shrublands",5950.85,83.488,50.01,0.681256118,0.663384604,2.423850307,59.7880283,227.3114754,100.8096145,30.99807677,440.3596144,99.51538416,2929.513768,0.300998909,4210.190336,1055.376512,0.840510241,519.5500163,567.9539243,8.893441136,52.99519231,0.356799476,0.003001595,113.5561847,687.5085826,42.57623183,19.18231114,2.796024602
316,Ivanovskiey Khrebet,Kazakhstan,Mountains,Montane Grasslands & Shrublands,4861.95,84.553,50.262,0.692046568,0.686453431,2,60.73621157,234.7021277,13.18111121,1.073333334,379.6566652,74.66222195,2611.327508,0.028668712,4589.543673,579.958183,0.286766344,519.5388173,585.758332,25.17062313,41.62222222,0.3949231,0,113.8220392,683.4311005,43.45803096,18.96088185,2.826390011
317,Khrebet Listvyaga,"Kazakhstan, Russia",Mountains,Temperate Conifer Forests,7130.17,85.797,50.514,0.695919221,0.687179959,2,60.0650419,235.7142857,36.44076895,0.256923076,72.58000007,56.98538469,3541.683055,0,4765.991739,107.3254462,6.053963675,518.2233833,583.8046992,6.603931594,21.86538462,0.297530191,0.00146064,105.129421,674.4695936,40.33415615,17.6417176,2.539298149
318,Terektinskiy Khrebet,Russia,Mountains,"Temperate Grasslands, Savannas & Shrublands",6040.72,84.172,51.416,0.715575761,0.706199187,2,62.66293632,228.5166667,37.73928566,2.622321425,135.1455357,169.9124994,3228.767456,0.048163772,5389.637841,68.17165112,1.589482206,554.1660423,609.8963291,7.828223086,43.71428571,0.389081842,0.000355271,133.3125802,647.3753185,39.49312302,16.26890144,2.576850552
